85|53|2025-08-31 20:55:41|1 2 3|10|20
86|53|2025-08-31 20:55:45|1 1 2|10|20
87|53|2025-08-31 20:55:50|3 1 1|10|20
88|53|2025-08-31 20:55:59|3 2 3|10|20
89|53|2025-08-31 20:56:28|1 1 2|10|20
90|53|2025-08-31 20:56:33|2 2 3|10|20
91|53|2025-08-31 20:56:38|3 1 3|10|20
92|53|2025-08-31 20:56:42|2 1 2|10|20
93|53|2025-08-31 20:56:54|1 1 2|10|20
94|53|2025-08-31 20:56:57|1 3 3|10|20
95|57|2025-08-31 21:37:35||10|20
96|57|2025-08-31 21:38:36|3 2 2|10|20
97|57|2025-08-31 21:38:36|1 1 3|10|20
98|57|2025-08-31 21:38:38|1 2 1|10|20
99|59|2025-08-31 21:47:29||10|20
100|59|2025-08-31 21:47:32|3 3 3|10|20
101|59|2025-08-31 21:47:35|1 1 1|10|20
102|59|2025-08-31 21:47:37|1 1 3|10|20
103|59|2025-08-31 21:47:41|3 2 3|10|20
104|59|2025-08-31 21:47:42|3 1 2|10|20
105|59|2025-08-31 21:47:46|1 2 2|10|20
106|59|2025-08-31 21:47:48|1 2 3|10|20
107|59|2025-08-31 21:47:49|3 3 1|10|20
108|59|2025-08-31 21:47:51|2 3 1|10|20
109|59|2025-08-31 21:47:53|3 3 3|10|20
110|59|2025-08-31 21:47:55|2 2 1|10|20
111|59|2025-08-31 21:47:57|2 1 1|10|20
112|61|2025-08-31 21:52:37||10|20
113|61|2025-08-31 21:52:43|2 3 3|10|20
114|61|2025-08-31 21:53:02|2 3 3|10|20
115|61|2025-08-31 21:53:06|3 3 2|10|20
116|61|2025-08-31 21:53:08|2 3 1|10|20
117|61|2025-08-31 21:53:26|2 3 3|10|20
118|61|2025-08-31 21:53:29|2 2 1|10|20
119|61|2025-08-31 21:53:31|1 2 3|10|20
120|63|2025-08-31 21:53:49||10|20
121|63|2025-08-31 21:53:53|3 1 1|10|20
122|63|2025-08-31 21:53:55|3 1 3|10|20
123|63|2025-08-31 21:54:00|2 2 1|10|20
124|63|2025-08-31 21:54:03|1 2 2|10|20
125|63|2025-08-31 21:54:05|1 1 1|10|20
126|63|2025-08-31 21:54:07|2 1 2|10|20
127|63|2025-08-31 21:54:09|1 1 3|10|20
128|63|2025-08-31 22:02:12|1 3 1|10|20
129|63|2025-08-31 22:04:42|3 2 3|10|20
130|63|2025-08-31 22:04:42|2 1 3|10|20
131|63|2025-08-31 22:04:43|2 2 2|10|20
132|63|2025-08-31 22:04:44|1 1 3|10|20
133|63|2025-08-31 22:04:53|1 2 2|10|20
134|63|2025-08-31 22:04:54|3 2 2|10|20
135|63|2025-08-31 22:04:55|1 1 3|10|20
136|63|2025-08-31 22:05:26|2 2 3|10|20
137|63|2025-08-31 22:05:27|3 2 1|10|20
138|63|2025-08-31 22:05:28|1 3 3|10|20
139|63|2025-08-31 22:05:29|1 2 3|10|20
140|63|2025-08-31 22:05:31|1 1 3|10|20
141|63|2025-08-31 22:05:36|1 2 2|10|20
142|63|2025-08-31 22:05:38|3 3 1|10|20
143|63|2025-08-31 22:05:42|2 2 3|10|20
144|63|2025-08-31 22:08:05|1 3 2|10|20
145|63|2025-08-31 22:08:10|2 3 3|10|20
146|63|2025-08-31 22:08:11|2 3 3|10|20
147|63|2025-08-31 22:08:13|2 3 1|10|20
148|63|2025-08-31 22:08:15|1 1 2|10|20
149|65|2025-08-31 22:12:05||10|20
150|65|2025-08-31 22:12:10|2 3 3|10|20
151|65|2025-08-31 22:12:14|3 2 1|10|20
152|65|2025-08-31 22:12:21|3 1 1|10|20
153|67|2025-08-31 22:16:30||10|20
154|67|2025-08-31 22:16:33|2 1 3|10|20
155|67|2025-08-31 22:16:37|3 3 2|10|20
156|67|2025-08-31 22:16:39|3 3 1|10|20
157|67|2025-08-31 22:16:40|1 3 1|10|20
158|67|2025-08-31 22:16:42|1 3 3|10|20
159|67|2025-08-31 22:16:44|1 3 3|10|20
160|67|2025-08-31 22:16:47|1 3 2|10|20
161|67|2025-08-31 22:16:49|3 2 1|10|20
162|67|2025-08-31 22:16:52|1 1 1|10|20
163|67|2025-08-31 22:16:57|2 3 3|10|20
164|67|2025-08-31 22:17:03|1 1 2|10|20
165|67|2025-08-31 22:17:08|3 1 2|10|20
166|67|2025-08-31 22:17:11|1 1 3|10|20
167|67|2025-08-31 22:19:20|2 2 3|10|20
168|67|2025-08-31 22:19:22|2 3 3|10|20
169|67|2025-08-31 22:19:24|2 3 1|10|20
170|67|2025-08-31 22:19:26|1 3 3|10|20
171|67|2025-08-31 22:19:29|1 2 2|10|20
172|67|2025-08-31 22:19:32|1 1 3|10|20
173|77|2025-08-31 22:52:00||10|20
174|77|2025-08-31 22:52:02|2 2 1|10|20
175|77|2025-08-31 22:52:04|2 2 2|10|20
176|77|2025-08-31 22:52:06|1 2 3|10|20
177|77|2025-08-31 22:52:07|1 1 3|10|20
178|77|2025-08-31 22:52:09|3 3 1|10|20
179|77|2025-08-31 22:52:11|1 3 2|10|20
180|77|2025-08-31 22:52:12|1 2 2|10|20
181|77|2025-08-31 22:52:14|1 1 3|10|20
182|77|2025-08-31 22:55:18|1 2 3|10|20
183|77|2025-08-31 22:55:19|1 2 1|10|20
184|77|2025-08-31 22:55:19|1 2 3|10|20
185|77|2025-08-31 22:55:20|2 3 1|10|20
186|77|2025-08-31 22:55:21|3 2 2|10|20
187|77|2025-08-31 22:55:23|1 2 3|10|20
188|77|2025-08-31 22:55:24|1 1 2|10|20
189|77|2025-08-31 22:58:05|2 2 3|10|20
190|77|2025-08-31 22:58:07|1 2 3|10|20
191|77|2025-08-31 22:58:08|3 2 3|10|20
192|77|2025-08-31 22:58:10|1 3 1|10|20
193|77|2025-08-31 22:58:11|1 1 3|10|20
194|77|2025-08-31 22:58:13|2 1 3|10|20
195|77|2025-08-31 22:58:15|1 2 2|10|20
196|77|2025-08-31 22:58:16|1 2 3|10|20
197|77|2025-08-31 22:58:17|1 2 2|10|20
198|79|2025-08-31 23:03:52||10|20
199|79|2025-08-31 23:03:52||10|20
200|79|2025-08-31 23:03:52||10|20
201|79|2025-08-31 23:03:52||10|20
202|79|2025-08-31 23:03:52||10|20
203|79|2025-08-31 23:03:52||10|20
204|79|2025-08-31 23:03:52||10|20
205|79|2025-08-31 23:03:52||10|20
206|79|2025-08-31 23:03:52||10|20
207|79|2025-08-31 23:03:52||10|20
208|79|2025-08-31 23:03:52||10|20
209|79|2025-08-31 23:03:52||10|20
210|79|2025-08-31 23:03:52||10|20
211|79|2025-08-31 23:03:52||10|20
212|79|2025-08-31 23:03:52||10|20
213|79|2025-08-31 23:03:52||10|20
214|79|2025-08-31 23:03:52||10|20
215|79|2025-08-31 23:03:52||10|20
216|79|2025-08-31 23:03:52||10|20
217|79|2025-08-31 23:03:52||10|20
218|79|2025-08-31 23:03:52||10|20
219|79|2025-08-31 23:03:52||10|20
220|79|2025-08-31 23:03:52||10|20
221|79|2025-08-31 23:03:52||10|20
222|79|2025-08-31 23:03:52||10|20
223|79|2025-08-31 23:03:52||10|20
224|79|2025-08-31 23:03:52||10|20
225|79|2025-08-31 23:03:52||10|20
226|79|2025-08-31 23:03:52||10|20
227|79|2025-08-31 23:03:52||10|20
228|79|2025-08-31 23:03:52||10|20
229|79|2025-08-31 23:03:52||10|20
230|79|2025-08-31 23:03:52||10|20
231|79|2025-08-31 23:03:52||10|20
232|79|2025-08-31 23:03:52||10|20
233|79|2025-08-31 23:03:52||10|20
234|79|2025-08-31 23:03:52||10|20
235|79|2025-08-31 23:03:52||10|20
236|79|2025-08-31 23:03:52||10|20
237|79|2025-08-31 23:03:52||10|20
238|79|2025-08-31 23:03:52||10|20
239|79|2025-08-31 23:03:52||10|20
240|79|2025-08-31 23:03:52||10|20
241|79|2025-08-31 23:03:52||10|20
242|79|2025-08-31 23:03:52||10|20
243|79|2025-08-31 23:03:52||10|20
244|79|2025-08-31 23:03:52||10|20
245|79|2025-08-31 23:03:52||10|20
246|79|2025-08-31 23:03:52||10|20
247|79|2025-08-31 23:03:52||10|20
248|79|2025-08-31 23:03:52||10|20
249|79|2025-08-31 23:03:52||10|20
250|79|2025-08-31 23:03:52||10|20
251|79|2025-08-31 23:03:52||10|20
252|79|2025-08-31 23:03:52||10|20
253|79|2025-08-31 23:03:52||10|20
254|79|2025-08-31 23:03:52||10|20
255|79|2025-08-31 23:03:52||10|20
256|79|2025-08-31 23:03:52||10|20
257|79|2025-08-31 23:03:52||10|20
258|79|2025-08-31 23:03:52||10|20
259|79|2025-08-31 23:03:52||10|20
260|79|2025-08-31 23:03:52||10|20
261|79|2025-08-31 23:03:52||10|20
262|79|2025-08-31 23:03:52||10|20
263|79|2025-08-31 23:03:52||10|20
264|79|2025-08-31 23:03:52||10|20
265|79|2025-08-31 23:03:52||10|20
266|79|2025-08-31 23:03:52||10|20
267|79|2025-08-31 23:03:52||10|20
268|79|2025-08-31 23:03:52||10|20
269|79|2025-08-31 23:03:52||10|20
270|79|2025-08-31 23:03:52||10|20
271|79|2025-08-31 23:03:52||10|20
272|79|2025-08-31 23:03:52||10|20
273|79|2025-08-31 23:03:52||10|20
274|79|2025-08-31 23:03:52||10|20
275|79|2025-08-31 23:03:52||10|20
276|79|2025-08-31 23:03:52||10|20
277|79|2025-08-31 23:03:52||10|20
278|79|2025-08-31 23:03:52||10|20
279|79|2025-08-31 23:03:52||10|20
280|79|2025-08-31 23:03:52||10|20
281|79|2025-08-31 23:03:52||10|20
282|79|2025-08-31 23:03:52||10|20
283|79|2025-08-31 23:03:52||10|20
284|79|2025-08-31 23:03:52||10|20
285|79|2025-08-31 23:03:52||10|20
286|79|2025-08-31 23:03:52||10|20
287|79|2025-08-31 23:03:52||10|20
288|79|2025-08-31 23:03:52||10|20
289|79|2025-08-31 23:03:52||10|20
290|79|2025-08-31 23:03:52||10|20
291|79|2025-08-31 23:03:52||10|20
292|79|2025-08-31 23:03:52||10|20
293|79|2025-08-31 23:03:52||10|20
294|79|2025-08-31 23:03:52||10|20
295|79|2025-08-31 23:03:52||10|20
296|79|2025-08-31 23:03:52||10|20
297|79|2025-08-31 23:03:52||10|20
298|79|2025-08-31 23:03:52||10|20
299|79|2025-08-31 23:03:52||10|20
300|79|2025-08-31 23:03:52||10|20
301|79|2025-08-31 23:03:52||10|20
302|79|2025-08-31 23:03:52||10|20
303|79|2025-08-31 23:03:52||10|20
304|79|2025-08-31 23:03:52||10|20
305|79|2025-08-31 23:03:52||10|20
306|79|2025-08-31 23:03:52||10|20
307|79|2025-08-31 23:03:52||10|20
308|79|2025-08-31 23:03:52||10|20
309|79|2025-08-31 23:03:52||10|20
310|79|2025-08-31 23:03:52||10|20
311|79|2025-08-31 23:03:52||10|20
312|79|2025-08-31 23:03:52||10|20
313|79|2025-08-31 23:03:52||10|20
314|79|2025-08-31 23:03:52||10|20
315|79|2025-08-31 23:03:52||10|20
316|79|2025-08-31 23:03:52||10|20
317|79|2025-08-31 23:03:52||10|20
318|79|2025-08-31 23:03:52||10|20
319|79|2025-08-31 23:03:52||10|20
320|79|2025-08-31 23:03:52||10|20
321|79|2025-08-31 23:03:52||10|20
322|79|2025-08-31 23:03:52||10|20
323|79|2025-08-31 23:03:52||10|20
324|79|2025-08-31 23:03:52||10|20
325|79|2025-08-31 23:03:52||10|20
326|79|2025-08-31 23:03:52||10|20
327|79|2025-08-31 23:03:52||10|20
328|79|2025-08-31 23:03:52||10|20
329|79|2025-08-31 23:03:52||10|20
330|79|2025-08-31 23:03:52||10|20
331|79|2025-08-31 23:03:52||10|20
332|79|2025-08-31 23:03:52||10|20
333|79|2025-08-31 23:03:52||10|20
334|79|2025-08-31 23:03:52||10|20
335|79|2025-08-31 23:03:52||10|20
336|79|2025-08-31 23:03:52||10|20
337|79|2025-08-31 23:03:52||10|20
338|79|2025-08-31 23:03:52||10|20
339|79|2025-08-31 23:03:52||10|20
340|79|2025-08-31 23:03:52||10|20
341|79|2025-08-31 23:03:52||10|20
342|79|2025-08-31 23:03:52||10|20
343|79|2025-08-31 23:03:52||10|20
344|79|2025-08-31 23:03:52||10|20
345|79|2025-08-31 23:03:52||10|20
346|79|2025-08-31 23:03:52||10|20
347|79|2025-08-31 23:03:52||10|20
348|79|2025-08-31 23:03:52||10|20
349|79|2025-08-31 23:03:52||10|20
350|79|2025-08-31 23:03:52||10|20
351|79|2025-08-31 23:03:52||10|20
352|79|2025-08-31 23:03:52||10|20
353|79|2025-08-31 23:03:52||10|20
354|79|2025-08-31 23:03:52||10|20
355|79|2025-08-31 23:03:52||10|20
356|79|2025-08-31 23:03:52||10|20
357|79|2025-08-31 23:03:52||10|20
358|79|2025-08-31 23:03:52||10|20
359|79|2025-08-31 23:03:52||10|20
360|79|2025-08-31 23:03:52||10|20
361|79|2025-08-31 23:03:52||10|20
362|79|2025-08-31 23:03:52||10|20
363|79|2025-08-31 23:03:52||10|20
364|79|2025-08-31 23:03:52||10|20
365|79|2025-08-31 23:03:52||10|20
366|79|2025-08-31 23:03:52||10|20
367|79|2025-08-31 23:03:52||10|20
368|79|2025-08-31 23:03:52||10|20
369|79|2025-08-31 23:03:52||10|20
370|79|2025-08-31 23:03:52||10|20
371|79|2025-08-31 23:03:52||10|20
372|79|2025-08-31 23:03:52||10|20
373|79|2025-08-31 23:03:52||10|20
374|79|2025-08-31 23:03:52||10|20
375|79|2025-08-31 23:03:52||10|20
376|79|2025-08-31 23:03:52||10|20
377|79|2025-08-31 23:03:52||10|20
378|79|2025-08-31 23:03:52||10|20
379|79|2025-08-31 23:03:52||10|20
380|79|2025-08-31 23:03:52||10|20
381|79|2025-08-31 23:03:52||10|20
382|79|2025-08-31 23:03:52||10|20
383|79|2025-08-31 23:03:52||10|20
384|79|2025-08-31 23:03:52||10|20
385|79|2025-08-31 23:03:52||10|20
386|79|2025-08-31 23:03:52||10|20
387|79|2025-08-31 23:03:52||10|20
388|79|2025-08-31 23:03:52||10|20
389|79|2025-08-31 23:03:52||10|20
390|79|2025-08-31 23:03:52||10|20
391|79|2025-08-31 23:03:52||10|20
392|79|2025-08-31 23:03:52||10|20
393|79|2025-08-31 23:03:52||10|20
394|79|2025-08-31 23:03:52||10|20
395|79|2025-08-31 23:03:52||10|20
396|79|2025-08-31 23:03:52||10|20
397|79|2025-08-31 23:03:52||10|20
398|79|2025-08-31 23:03:52||10|20
399|79|2025-08-31 23:03:52||10|20
400|79|2025-08-31 23:03:52||10|20
401|79|2025-08-31 23:03:52||10|20
402|79|2025-08-31 23:03:52||10|20
403|79|2025-08-31 23:03:52||10|20
404|79|2025-08-31 23:03:52||10|20
405|79|2025-08-31 23:03:52||10|20
406|79|2025-08-31 23:03:52||10|20
407|79|2025-08-31 23:03:52||10|20
408|79|2025-08-31 23:03:52||10|20
409|79|2025-08-31 23:03:52||10|20
410|79|2025-08-31 23:03:52||10|20
411|79|2025-08-31 23:03:52||10|20
412|79|2025-08-31 23:03:52||10|20
413|79|2025-08-31 23:03:52||10|20
414|79|2025-08-31 23:03:52||10|20
415|79|2025-08-31 23:03:52||10|20
416|79|2025-08-31 23:03:52||10|20
417|79|2025-08-31 23:03:52||10|20
418|79|2025-08-31 23:03:52||10|20
419|79|2025-08-31 23:03:52||10|20
420|79|2025-08-31 23:03:52||10|20
421|79|2025-08-31 23:03:52||10|20
422|79|2025-08-31 23:03:52||10|20
423|79|2025-08-31 23:03:52||10|20
424|79|2025-08-31 23:03:52||10|20
425|79|2025-08-31 23:03:52||10|20
426|79|2025-08-31 23:03:52||10|20
427|79|2025-08-31 23:03:52||10|20
428|79|2025-08-31 23:03:52||10|20
429|79|2025-08-31 23:03:52||10|20
430|79|2025-08-31 23:03:52||10|20
431|79|2025-08-31 23:03:52||10|20
432|79|2025-08-31 23:03:52||10|20
433|79|2025-08-31 23:03:52||10|20
434|79|2025-08-31 23:03:52||10|20
435|79|2025-08-31 23:03:52||10|20
436|79|2025-08-31 23:03:52||10|20
437|79|2025-08-31 23:03:52||10|20
438|79|2025-08-31 23:03:52||10|20
439|79|2025-08-31 23:03:52||10|20
440|79|2025-08-31 23:03:52||10|20
441|79|2025-08-31 23:03:52||10|20
442|79|2025-08-31 23:03:52||10|20
443|79|2025-08-31 23:03:52||10|20
444|79|2025-08-31 23:03:52||10|20
445|79|2025-08-31 23:03:52||10|20
446|79|2025-08-31 23:03:52||10|20
447|79|2025-08-31 23:03:52||10|20
448|79|2025-08-31 23:03:52||10|20
449|79|2025-08-31 23:03:52||10|20
450|79|2025-08-31 23:03:52||10|20
451|79|2025-08-31 23:03:52||10|20
452|79|2025-08-31 23:03:52||10|20
453|79|2025-08-31 23:03:52||10|20
454|79|2025-08-31 23:03:52||10|20
455|79|2025-08-31 23:03:52||10|20
456|79|2025-08-31 23:03:52||10|20
457|79|2025-08-31 23:03:52||10|20
458|79|2025-08-31 23:03:52||10|20
459|79|2025-08-31 23:03:52||10|20
460|79|2025-08-31 23:03:52||10|20
461|79|2025-08-31 23:03:52||10|20
462|79|2025-08-31 23:03:52||10|20
463|79|2025-08-31 23:03:52||10|20
464|79|2025-08-31 23:03:52||10|20
465|79|2025-08-31 23:03:52||10|20
466|79|2025-08-31 23:03:52||10|20
467|79|2025-08-31 23:03:52||10|20
468|79|2025-08-31 23:03:52||10|20
469|79|2025-08-31 23:03:52||10|20
470|79|2025-08-31 23:03:52||10|20
471|79|2025-08-31 23:03:52||10|20
472|79|2025-08-31 23:03:52||10|20
473|79|2025-08-31 23:03:52||10|20
474|79|2025-08-31 23:03:52||10|20
475|79|2025-08-31 23:03:52||10|20
476|79|2025-08-31 23:03:52||10|20
477|79|2025-08-31 23:03:52||10|20
478|79|2025-08-31 23:03:52||10|20
479|79|2025-08-31 23:03:52||10|20
480|79|2025-08-31 23:03:52||10|20
481|79|2025-08-31 23:03:52||10|20
482|79|2025-08-31 23:03:52||10|20
483|79|2025-08-31 23:03:52||10|20
484|79|2025-08-31 23:03:52||10|20
485|79|2025-08-31 23:03:52||10|20
486|79|2025-08-31 23:03:52||10|20
487|79|2025-08-31 23:03:52||10|20
488|79|2025-08-31 23:03:52||10|20
489|79|2025-08-31 23:03:52||10|20
490|79|2025-08-31 23:03:52||10|20
491|79|2025-08-31 23:03:52||10|20
492|79|2025-08-31 23:03:52||10|20
493|79|2025-08-31 23:03:52||10|20
494|79|2025-08-31 23:03:52||10|20
495|79|2025-08-31 23:03:52||10|20
496|79|2025-08-31 23:03:52||10|20
497|79|2025-08-31 23:03:52||10|20
498|79|2025-08-31 23:03:52||10|20
499|79|2025-08-31 23:03:52||10|20
500|79|2025-08-31 23:03:52||10|20
501|79|2025-08-31 23:03:52||10|20
502|79|2025-08-31 23:03:52||10|20
503|79|2025-08-31 23:03:52||10|20
504|79|2025-08-31 23:03:52||10|20
505|79|2025-08-31 23:03:52||10|20
506|79|2025-08-31 23:03:52||10|20
507|79|2025-08-31 23:03:52||10|20
508|79|2025-08-31 23:03:52||10|20
509|79|2025-08-31 23:03:52||10|20
510|79|2025-08-31 23:03:52||10|20
511|79|2025-08-31 23:03:52||10|20
512|79|2025-08-31 23:03:52||10|20
513|79|2025-08-31 23:03:52||10|20
514|79|2025-08-31 23:03:52||10|20
515|79|2025-08-31 23:03:52||10|20
516|79|2025-08-31 23:03:52||10|20
517|79|2025-08-31 23:03:52||10|20
518|79|2025-08-31 23:03:52||10|20
519|79|2025-08-31 23:03:52||10|20
520|79|2025-08-31 23:03:52||10|20
521|79|2025-08-31 23:03:52||10|20
522|79|2025-08-31 23:03:52||10|20
523|79|2025-08-31 23:03:52||10|20
524|79|2025-08-31 23:03:52||10|20
525|79|2025-08-31 23:03:52||10|20
526|79|2025-08-31 23:03:52||10|20
527|79|2025-08-31 23:03:52||10|20
528|79|2025-08-31 23:03:52||10|20
529|79|2025-08-31 23:03:52||10|20
530|79|2025-08-31 23:03:52||10|20
531|79|2025-08-31 23:03:52||10|20
532|79|2025-08-31 23:03:52||10|20
533|79|2025-08-31 23:03:52||10|20
534|79|2025-08-31 23:03:52||10|20
535|79|2025-08-31 23:03:52||10|20
536|79|2025-08-31 23:03:52||10|20
537|79|2025-08-31 23:03:52||10|20
538|79|2025-08-31 23:03:52||10|20
539|79|2025-08-31 23:03:52||10|20
540|79|2025-08-31 23:03:52||10|20
541|79|2025-08-31 23:03:52||10|20
542|79|2025-08-31 23:03:52||10|20
543|79|2025-08-31 23:03:52||10|20
544|79|2025-08-31 23:03:52||10|20
545|79|2025-08-31 23:03:52||10|20
546|79|2025-08-31 23:03:52||10|20
547|79|2025-08-31 23:03:52||10|20
548|79|2025-08-31 23:03:52||10|20
549|79|2025-08-31 23:03:52||10|20
550|79|2025-08-31 23:03:52||10|20
551|79|2025-08-31 23:03:52||10|20
552|79|2025-08-31 23:03:52||10|20
553|79|2025-08-31 23:03:52||10|20
554|79|2025-08-31 23:03:52||10|20
555|79|2025-08-31 23:03:52||10|20
556|79|2025-08-31 23:03:52||10|20
557|79|2025-08-31 23:03:52||10|20
558|79|2025-08-31 23:03:52||10|20
559|79|2025-08-31 23:03:52||10|20
560|79|2025-08-31 23:03:52||10|20
561|79|2025-08-31 23:03:52||10|20
562|79|2025-08-31 23:03:52||10|20
563|79|2025-08-31 23:03:52||10|20
564|79|2025-08-31 23:03:52||10|20
565|79|2025-08-31 23:03:52||10|20
566|79|2025-08-31 23:03:52||10|20
567|79|2025-08-31 23:03:52||10|20
568|79|2025-08-31 23:03:52||10|20
569|79|2025-08-31 23:03:52||10|20
570|79|2025-08-31 23:03:52||10|20
571|79|2025-08-31 23:03:52||10|20
572|79|2025-08-31 23:03:52||10|20
573|79|2025-08-31 23:03:52||10|20
574|79|2025-08-31 23:03:52||10|20
575|79|2025-08-31 23:03:52||10|20
576|79|2025-08-31 23:03:52||10|20
577|79|2025-08-31 23:03:52||10|20
578|79|2025-08-31 23:03:52||10|20
579|79|2025-08-31 23:03:52||10|20
580|79|2025-08-31 23:03:52||10|20
581|79|2025-08-31 23:03:52||10|20
582|79|2025-08-31 23:03:52||10|20
583|79|2025-08-31 23:03:52||10|20
584|79|2025-08-31 23:03:52||10|20
585|79|2025-08-31 23:03:52||10|20
586|79|2025-08-31 23:03:52||10|20
587|79|2025-08-31 23:03:52||10|20
588|79|2025-08-31 23:03:52||10|20
589|79|2025-08-31 23:03:52||10|20
590|79|2025-08-31 23:03:52||10|20
591|79|2025-08-31 23:03:52||10|20
592|79|2025-08-31 23:03:52||10|20
593|79|2025-08-31 23:03:52||10|20
594|79|2025-08-31 23:03:52||10|20
595|79|2025-08-31 23:03:52||10|20
596|79|2025-08-31 23:03:52||10|20
597|79|2025-08-31 23:03:52||10|20
598|79|2025-08-31 23:03:52||10|20
599|79|2025-08-31 23:03:52||10|20
600|79|2025-08-31 23:03:52||10|20
601|79|2025-08-31 23:03:52||10|20
602|79|2025-08-31 23:03:52||10|20
603|79|2025-08-31 23:03:52||10|20
604|79|2025-08-31 23:03:52||10|20
605|79|2025-08-31 23:03:52||10|20
606|79|2025-08-31 23:03:52||10|20
607|79|2025-08-31 23:03:52||10|20
608|79|2025-08-31 23:03:52||10|20
609|79|2025-08-31 23:03:52||10|20
610|79|2025-08-31 23:03:52||10|20
611|79|2025-08-31 23:03:52||10|20
612|79|2025-08-31 23:03:52||10|20
613|79|2025-08-31 23:03:52||10|20
614|79|2025-08-31 23:03:52||10|20
615|79|2025-08-31 23:03:52||10|20
